Node ID,stance,stance-confidence
109951605715626,1,1
100067529923175,1,1
100064177924373,1,1
100095218417470,0,0
100064525701206,0,0
552770934828449,0,0
100063914041666,1,1
1785995121708149,1,1
100095218417444,0,0
100064826223340,0,0
100043521741886,0,0
100063722334727,1,1
100063686156757,1,1
100063818612692,0,0
100069218199719,0,0
100064539736279,0,0
100064547297763,1,1
100064412450727,0,0
532050037191077,1,1
608861393124405,1,1
449812175452668,1,1
100063761933657,1,1
297888414912574,1,1
100063770695966,1,1
1029589560385489,0,0
277013695707235,1,1
100083480131572,1,1
100077353298400,1,1
100045535239237,1,1
100064854483610,0,0
100095218417426,0,0
100069726860401,0,0
100044389810908,0,0
409351382817084,0,0
100063900366980,1,1
100063671276285,1,1
100064777208129,0,0
100064691619353,0,0
100064667226086,0,0
100064381110571,1,1
100064003033390,1,1
100070928298813,1,1
796097294189941,1,1
100066768009396,1,1
100083301694637,1,1
350904846999918,0,0
100064071844003,1,1
1462560087396359,0,0
600209843992648,1,1
100080842477160,1,1
100063960642655,1,1
100049433628783,0,0
100064440262217,0,0
161662364425715,1,1
100064858685742,0,0
100064855385803,0,0
100063736252824,1,1
437636060379000,0,0
100064993262034,0,0
100064561067896,0,0
100084142893921,1,1
100064929720418,0,0
100084159632794,1,1
1079139159283697,1,1
100064846534986,0,0
100064547207879,0,0
100095218417446,0,0
100067453725340,0,0
100031943756842,0,0
100064784795694,0,0
100057487747601,0,0
100064531429686,0,0
376657372674236,0,0
100063761432344,0,0
100064659373643,0,0
100071125897669,0,0
100064100197638,1,1
100068023241760,1,1
100077434211865,0,0
100095218417410,0,0
100045445552516,0,0
2013011305482002,1,1
398945193592040,0,0
100051938448929,0,0
100095218417404,0,0
100063574929099,0,0
100064677698447,0,0
100067235986966,0,0
100044473324679,0,0
100064878274722,0,0
2336242746568420,0,0
919422042137673,0,0
784321465612307,0,0
629830397632159,0,0
3545257709032034,0,0
1780307208908605,0,0
1341761823236150,0,0
1222420264517208,0,0
747913980395067,0,0
3265363183753592,0,0
749677685918414,0,0
702776893222645,0,0
100063983438076,0,0
493146475753685,0,0
1976812112596191,0,0
100064278295620,0,0
100070432353676,0,0
100064809875729,0,0
735068103976058,0,0
977002082351663,0,0
735106260246193,0,0
731401243539801,0,0
1806224336075453,0,0
538556536799405,1,1
200793782088218,0,0
2938587666413749,0,0
1646902678959339,0,0
1300293907090253,0,0
363377494852462,1,1
226275021293680,0,0
161756772792014,0,0
2356464191338221,0,0
100095218417401,0,0
403116618136206,0,0
100095218417402,0,0
282985556659449,0,0
2033488206770432,0,0
1766131533661637,0,0
782568509043658,0,0
895231633878977,0,0
898174930651488,0,0
100063830031607,0,0
997377347017958,0,0
873577023073330,0,0
100063567291972,1,1
343398993437354,0,0
100095218417389,0,0
100063657139721,0,0
100095218417385,0,0
100095218417393,0,0
100095218417381,0,0
100064589030184,0,0
100064702027752,0,0
100063806023601,0,0
100064838226804,0,0
100064235376716,0,0
100095218417432,0,0
638339689955827,0,0
758527130838303,0,0
1958954704425961,0,0
1882953505336449,0,0
542360492829939,0,0
100036867985782,0,0
601431369897042,0,0
125027674797206,0,0
470292256726933,0,0
100064953601364,0,0
25891432033,0,0
100095218417388,0,0
100063668225432,0,0
100058599047662,0,0
100063599022559,1,1
100064603093128,1,1
100064621572222,1,1
100095218417376,1,1
100095218417379,1,1
100069237698586,1,1
100095218417419,1,1
100064832312822,1,1
100095218417373,1,1
100078045076373,1,1
100069577612607,0,0
100064901883781,0,0
100064918204941,0,0
100063966400794,0,0
100064496752176,0,0
100095218417386,1,1
100076368063971,1,1
100095218417387,1,1
100064604954956,0,0
100064655959834,0,0
100064423164435,0,0
100064282075832,0,0
100044143463992,0,0
100063654006885,0,0
100064556657647,0,0
100095218417407,0,0
100095218417439,0,0
100046765819666,0,0
100095218417455,0,0
100064528578751,0,0
100063592268262,0,0
100070873916888,0,0
100095218417437,0,0
100069561600242,0,0
100069114146960,0,0
100095218417438,0,0
100063653434557,1,1
100064753386109,1,1
100095218417436,0,0
100069066283066,0,0
100044469968091,0,0
100064785098236,0,0
100064046880081,0,0
100066659292449,0,0
100064984770069,0,0
100095218417403,0,0
100095218417413,0,0
100095218417414,0,0
100095218417418,0,0
100095218417421,0,0
100095218417422,0,0
100095218417423,0,0
100095218417429,0,0
100095218417434,0,0
100095218417435,0,0
100095218417443,0,0
100095218417445,0,0
100095218417466,0,0
100095218417467,0,0
100095218417476,0,0
100095218417477,0,0
100064510397545,0,0
100095218417377,0,0
100052297419283,0,0
100095218417415,0,0
100064434652019,0,0
100095218417394,0,0
100064651001303,0,0
100063563905136,0,0
100095218417464,0,0
100067715652691,0,0
100095218417428,0,0
100064874430651,0,0
100064990532045,0,0
100095218417395,0,0
100044280826772,0,0
100095218417396,0,0
100095218417397,0,0
100095218417398,0,0
100095218417399,0,0
100095218417383,0,0
100064303825279,0,0
100095218417425,0,0
100095218417382,0,0
100095218417457,0,0
100063979991782,0,0
100095218417420,0,0
100050172023170,0,0
100095218417465,0,0
100064383715647,0,0
100095218417456,0,0
100063609216985,0,0
100064855501369,0,0
100064429011521,0,0
100095218417473,0,0
100063685732843,0,0
100067172753430,0,0
100063700822412,0,0
100095218417374,0,0
100064352727103,0,0
100063942064823,0,0
100095218417474,0,0
100047378928222,0,0
100057394062218,0,0
100095218417411,0,0
100095218417468,0,0
100064531701031,0,0
100064944663433,0,0
100095218417424,0,0
100095218417478,0,0
100063026661464,0,0
100067742328476,0,0
100050603284291,0,0
100063868341169,0,0
100059642974022,0,0
1904450216506201,0,0
100063784981172,0,0
1731519756950378,0,0
100095218417472,0,0
100044186421534,0,0
100050488149828,0,0
100069084050329,0,0
624363868703856,0,0
100095218417412,0,0
100028422176510,0,0
100095218417406,0,0
100037144994542,0,0
100064382005850,0,0
100050635952673,0,0
100063754593507,0,0
100064472600906,0,0
100044229083967,0,0
100044599052058,0,0
100064860121662,0,0
100064709315257,0,0
100095218417442,0,0
100038756507736,0,0
100064495940992,0,0
100095218417447,0,0
100064068755654,0,0
100070857055843,0,0
100083111418422,0,0
100064373693996,0,0
100095218417408,0,0
100095218417452,0,0
61553621673678,0,0
100095218417459,0,0
100066898146301,0,0
100095218417454,0,0
100063755780230,0,0
213718948647365,0,0
100064876264548,0,0
100063896473720,0,0
342121432851843,0,0
913040082455048,0,0
100063744354565,0,0
1977587275620062,0,0
1274576499308703,0,0
488913398564237,0,0
100064359984751,0,0
100067163014935,0,0
228648268547877,0,0
100095218417392,1,1
100068804544656,1,1
100079727742673,0,0
100063572867913,0,0
100072348732081,0,0
100062984932719,0,0
100080071704875,0,0
100063979755394,0,0
100064919850353,0,0
100064540550523,0,0
100063482979991,0,0
100064110492113,0,0
100063898061879,0,0
100079544336052,0,0
100064497078128,0,0
405484433232038,0,0
100066683555822,0,0
100068177977453,0,0
100064644223057,0,0
100063716403111,0,0
100035499175141,0,0
100059711941172,0,0
100069271477230,0,0
100064821065030,0,0
100064841408805,0,0
100064263146325,0,0
100064389533822,0,0
100059422245844,0,0
1181648418933622,0,0
100054982734469,0,0
100063598812399,0,0
100064843084237,0,0
100064440049369,0,0
100064084057409,0,0
100064652801348,0,0
100058813485555,0,0
100064626014218,0,0
100037289425458,0,0
100063974229938,0,0
100066391464791,0,0
100063560673044,0,0
100036158841687,0,0
100063802104757,0,0
100063674614755,0,0
100064667832647,0,0
2944726572471719,0,0
100044612101385,0,0
100064945951418,0,0
100064107820124,0,0
2227645397499482,0,0
100031968477183,0,0
100064376721819,0,0
100066774192331,0,0
100063696695347,0,0
100029157323346,0,0
511361875628578,0,0
921612611195204,0,0
100050609553896,0,0
100064377233758,0,0
100063544182069,0,0
100044474407892,0,0
100067406777098,0,0
100064243136974,0,0
100076270521687,0,0
223572515978909,0,0
100069417030476,0,0
100064478511516,0,0
100079339249837,0,0
100067861909569,0,0
100063577434193,0,0
100064582366061,0,0
100070129524984,0,0
100041345361554,0,0
100089922709277,0,0
100044414976671,0,0
100069238926608,0,0
100064556625599,0,0
100064013470559,0,0
100031152265052,0,0
100044662966668,0,0
100063756032193,0,0
100064001472343,0,0
100064617582655,0,0
100064741204476,0,0
100064834506963,0,0
100063748702651,0,0
100064418963281,0,0
540060237257639,0,0
100069099706426,0,0
100077009754672,0,0
100048681925550,0,0
100057114026517,0,0
291318222128579,0,0
100069489261937,0,0
100063801111926,0,0
275516316975638,0,0
100082843857196,0,0
389255087909318,0,0
223037034551648,0,0
203672220329607,0,0
324826838503058,0,0
303221590817771,0,0
403086189841873,0,0
261159735224928,0,0
100064600752992,0,0
100064660753346,0,0
577100968982045,0,0
263888417486977,0,0
100064836696694,1,1
100069295380677,1,1
161837115634515,1,1
102593689812987,1,1
100068927540337,1,1
100064705920733,1,1
100064823345970,1,1
100064101941688,1,1
100064419740659,0,0
100064343006285,1,1
100066731850662,1,1
100063549297171,0,0
100068391393269,1,1
100069092864497,1,1
877668720045203,1,1
100067756838573,1,1
100064565147634,1,1
100080083066337,1,1
61550935907108,1,1
100079444835592,1,1
100068884403276,1,1
100064572589016,1,1
100044224550260,1,1
100044205260834,1,1
100064683187744,1,1
100071865017443,1,1
100069024675883,1,1
100068887397268,1,1
100069273787049,1,1
100069813836128,1,1
100064513909589,1,1
100063670076287,1,1
100050589185054,0,0
100064254626718,1,1
100068675073549,1,1
100063999761795,1,1
100064828535292,1,1
100064659851074,1,1
100059754781800,1,1
100066536355986,1,1
100081317154704,1,1
100068990176982,1,1
100066732374844,1,1
100063839044978,1,1
100064592026449,1,1
100051918171873,1,1
100068902672554,1,1
100068004951060,1,1
100064487330410,1,1
100069347913713,0,0
100067554468896,1,1
100066958725531,1,1
100064802585482,1,1
1512079502645366,1,1
100064770040711,1,1
100080231851991,1,1
100064866543892,1,1
100064869574847,0,0
790916869434638,1,1
457747791084806,1,1
100069285067263,1,1
100064696750892,0,0
100075856540164,1,1
100069349743633,0,0
100069174850751,1,1
100064469840972,1,1
100082275034607,1,1
100064649147426,1,1
100064874733181,1,1
100069463414602,1,1
100064644611754,1,1
100064564694362,1,1
100064731786691,1,1
2852427181715879,1,1
100063664842670,1,1
100064823045741,1,1
100062950283076,0,0
100044643724808,-1,0.9583333
100071513049296,1,1
100064522250074,1,1
100064667591022,1,1
100063765653551,0,0
100064569107163,1,1
100072186169632,1,1
100064546218581,1,1
100064623255999,1,1
100080681497135,1,1
100069125953564,1,1
100075840342644,1,1
100064518349879,1,1
100068952798154,1,1
100063636194121,1,1
100076014378811,1,1
100064536229034,1,1
100076193152940,-1,0.6666667
100068857764368,1,1
100064617074924,0,0
100068904412185,1,1
100064413713781,1,1
100066611406665,1,1
2109513709180582,0,0
100064492098034,1,1
100063868519929,1,1
100064667112857,1,1
528568377334876,0,0
100064207802831,1,1
100076190012509,0,0
100064242987057,1,1
100064714987649,1,1
100064678390672,1,1
100067826079279,0,0
100076243764656,1,1
1086593621383506,0,0
100050494059374,-1,1
100068906662464,1,1
2937069213050163,1,1
100070406115119,1,1
100064467439025,1,1
100050232710578,1,1
100067769456991,1,1
191650154216688,1,1
100064495608125,1,1
100071566733359,1,1
355443561263505,1,1
100069088364893,1,0.8
100077174582175,0,0
100064822927494,0,0
100023557452972,1,1
532525066913734,1,1
100067331861999,0,0
100083995990298,1,1
100046975221346,1,1
100069268959366,-1,0.9583333
4419391212746890,0,0
100064494827295,-1,1
615752006792403,1,1
100089629135188,1,1
100063733316186,1,1
523311838845041,0,0
536619676455858,0,0
5200112230116566,0,0
100064560137372,1,1
100064326926777,1,1
192308177603975,0,0
100068977457329,1,1
274294115927363,1,1
613757772661087,0,0
2147482792191171,1,1
100064303854872,1,1
459804204197210,0,0
100068046692870,0,0
100064673892951,1,1
100069359763114,1,1
100068048632698,0,0
100070212007845,1,1
100044405084908,0,0
627895232045138,0,0
150138832486643,1,1
100064584677101,1,1
1020515348912100,0,0
695634482250602,1,1
100068399259418,1,1
100064692969507,1,1
100066811444387,1,1
100064928395369,-1,0.8
100084508327363,0,0
1212028785674437,1,1
262814127097350,0,0
100064378221839,1,1
875560746928554,0,0
100068842045082,1,1
2121615891308569,1,1
100067910327617,-1,1
100094169704219,1,1
100068081029697,1,1
100064840984862,1,1
100068997016519,1,1
100068797226770,0,0
1702216716692016,0,0
100063502013578,1,1
100066923259086,1,1
100069355833002,1,1
100064692186672,0,0
448037945602180,0,0
100067335932590,1,1
401364193317813,1,1
100069096674421,1,1
100064771566424,0,0
100057276557428,1,1
100069334474463,1,1
100067576354958,1,1
1086299318411864,0,0
100068996176296,1,1
100075877780291,0,0
174175851304241,0,0
100066897917388,1,1
100069334324411,1,1
896425058347530,1,1
372487838134418,0,0
100064644614262,1,1
437729180253415,1,1
100054231080745,1,1
61554477882343,0,0
1291361544894953,1,1
100064036299338,1,0.93413174
100068971023113,1,1
100066326630218,1,1
100064005251730,0,0
990085151090477,0,0
100064810683477,1,1
645426729425546,0,0
1588267131205879,0,0
226772194158046,1,1
100050396623761,0,0
100064486640374,1,1
2252243954846777,1,1
100064435462434,-1,0
100068470142859,1,1
100063365341964,0,0
562793923843675,1,1
1660646700920613,0,0
100068282735581,1,1
100064572676856,1,1
100064864355382,0,0
660036692023273,1,1
442498839874960,1,1
100064583296853,1,1
319060787134387,1,1
100063547361204,0,0
699041137486808,0,0
750222019315882,1,1
382887332676563,1,1
100064305355047,1,1
100064035127117,0,0
2463236253967050,1,1
430461979030225,0,0
372077528105641,0,0
2266610336823523,0,0
100063904356495,1,1
1551966551838825,0,0
1024469167959688,0,0
100068877383459,1,1
100063619013954,0,0
2541588092732496,1,1
100064073320652,0,0
390366465740267,1,1
216891616311139,1,1
100075523883861,0,0
39497403426,0,0
914279705631479,1,1
100064633694587,1,1
100063909851049,1,1
1858071367802580,0,0
702822116859123,1,1
100064335385709,1,1
100064597395508,1,1
1798492830424827,1,1
100044284831395,-1,0.9583333
1645968202354650,1,1
333578781321899,1,1
461447794937591,1,1
241015074761872,1,1
1660679064279402,1,1
840484849984405,1,1
145710620272857,0,0
202503580360351,1,1
524787689076834,0,0
338947890058435,0,0
1222375298191355,0,0
498349558174402,0,0
100064229764221,0,0
620435375566278,0,0
182600156950549,1,1
100068903062487,1,1
100068535805417,1,1
1478593592284487,1,1
364174160428593,1,1
1699661983415770,1,1
100064681510268,1,1
100064614432600,0,0
100069333691258,1,1
2969931239927802,1,1
1795035720645889,1,1
560361015770533,0,0
243056923683502,1,1
516496398769262,1,1
252060986915618,1,1
784475333039562,1,1
637959817077133,1,1
577428876469351,1,1
2417338958439086,1,1
1636214213404463,0,0
545596670704656,1,1
5443004569125382,0,0
2740966906192104,1,1
100024874244803,0,0
464389297970199,1,1
997759614335666,1,1
470295606785274,1,1
100063696280463,0,0
100069954131322,0,0
632461133547511,0,0
966559740906712,1,1
2932291686892184,0,0
231706048110935,1,1
1560822713933214,1,1
309380153748513,0,0
100064695276480,1,1
100069109962554,0,0
920888514595768,0,0
486767854667353,0,0
199173430125312,0,0
814161778675624,1,1
393801550674277,0,0
624010214650394,0,0
144577235886826,1,1
1137275389779694,0,0
1518582618230379,1,1
100077334881053,1,1
100064516847443,1,1
100064204891699,1,0.9876543
100064324646114,1,1
2912875278995604,1,1
246819286114902,1,1
713596356678805,1,1
362603664715034,1,1
188600621160750,1,1
2100205043515213,0,0
479265717465400,0,0
3027042634044115,0,0
5098785663576644,0,0
1404297749925071,1,1
416555316637682,1,1
207963248580030,0,0
399752441631508,1,1
1792095727825272,0,0
356231383006018,1,1
4458790844223156,0,0
2494537897289280,1,1
3773729985989054,1,1
1561506414213649,0,0
100063899571003,0,0
292294918170941,1,1
100064182271172,0,0
100067025434658,0,0
100064184404068,1,1
100080640374011,1,1
670866199660737,0,0
185438369410599,1,1
1527505120973961,1,1
1903282539808911,1,1
982826749230532,1,1
2198175906995688,1,1
1124950227874738,0,0
100068510213176,1,1
311970190175821,1,1
601823710691063,1,1
806387176791097,1,1
3293181994110320,1,1
100069423180322,1,1
100064499689445,1,1
459605627488915,1,1
2115191918730575,1,1
477502889567145,1,1
341527216935561,0,0
100064533263368,0,0
100064022952754,1,1
100064815122978,-1,1
100071733497540,-1,0.9583333
1629952173977314,0,0
100057637711664,-1,0.9583333
261866827294543,1,1
676395089362042,1,1
600824760049695,0,0
1478412168845965,1,1
1691707254375405,0,0
839116313127008,0,0
100068718346257,-1,0.9583333
100067058724676,1,1
100069297366135,1,1
2905714009522265,1,1
2887723311534260,1,1
2826847454240455,1,1
2784281001851337,1,1
2574278426217397,1,1
2119064211712391,1,1
1760556230940803,1,1
1694155187316570,1,1
1103680200002149,0,0
100063592695909,1,1
834091031356744,1,1
829388160932270,1,1
555439448961634,1,1
495803548054468,1,1
423352715010613,0,0
373791604783167,1,1
285017079383040,1,1
194416376674048,0,0
159232434729656,1,1
111042089561429,1,1
2963028813912038,1,1
1974601109493493,1,1
774210913646435,1,1
712419679525917,1,1
667579857219127,1,1
666843983877537,1,1
562640677555773,1,1
455073139214972,1,1
277231203713592,1,1
246795460505808,1,1
154228068329632,1,1
325311379407519,1,1
404261852979696,1,1
423549202190063,1,1
691878478329236,1,1
3686376068065621,1,1
1421663634543632,1,1
952025609057747,0,0
377189396465937,0,0
317161824130729,0,0
5988174994611471,1,1
3158653041080768,1,1
3099413093710911,1,1
2726851910881422,1,1
2648153388664454,1,1
1890458494473076,1,1
1703574823037879,0,0
1635862883534241,1,1
1212053920190393,0,0
1151226292278908,1,1
1093939667668630,1,1
1060289904144671,1,1
999794906855989,1,1
955493488615698,1,1
915984049111174,1,1
785914238450540,1,1
763264213702854,0,0
760604448088832,1,1
758761641604652,1,1
723435898001107,1,1
681411919361800,1,1
676052723481403,1,1
667933240706991,1,1
640623722786055,1,1
573889553274878,1,1
510267545791093,1,1
491499436349560,0,0
916099772376971,0,0
470904397476581,1,1
426060882710703,1,1
371120260169060,1,1
351184819590316,1,1
319565729869927,1,1
308204991264206,1,1
299887471511836,1,1
266770050061925,1,1
256292695545088,1,1
255912985546905,1,1
191164940208147,0,0
100078733671243,1,1
1485988158569079,1,1
382988052117949,1,1
1611264632652998,1,1
467957216603809,1,1
194447364368555,1,1
2893708330874991,0,0
584751093779779,1,1
3393966837597059,0,0
914519209580379,0,0
6019090761535533,0,0
554354348405319,1,1
3189706621279947,1,1
2320416608100508,1,1
1826751004148272,0,0
845556526768967,0,0
780583673347074,1,1
743321323174586,1,1
700024507649533,1,1
650762172875962,1,1
647657362757300,1,1
371450377816440,1,1
320337243213998,1,1
208746943594901,1,1
187195826621351,1,1
142972594355258,1,1
130105632326898,1,1
1171983607024052,0,0
1025273340980081,1,1
819312395333070,1,1
384661985409480,1,1
346037293044881,1,1
269548314522253,1,1
263548408023319,1,1
425225239547041,0,0
825217355318484,1,1
485504923453340,1,1
3751013174996337,1,1
3044037345835225,1,1
1072881062821276,1,1
1042710503296033,1,1
1036027303795538,1,1
959327584849948,1,1
955899041549351,1,1
943400769829557,1,1
875877122978345,1,1
840909993112086,1,1
800624477135963,1,1
693851171378590,1,1
656045534805725,1,1
474591610422903,1,1
375023003533638,1,1
257598255317567,1,1
742729926317544,1,1
227082794127149,1,1
207468017892436,1,1
566849157529002,1,1
248884946530378,1,1
223274011538260,1,1
2695433883934666,1,1
818376092294769,1,1
705406283665440,1,1
3122841134449933,1,1
4651713014927569,1,1
3075363432555293,1,1
1640716282606835,1,1
1322259081168285,1,1
1298112113633914,1,1
276608767049642,1,1
276167723448315,1,1
176290363682015,1,1
4193235997443556,1,1
3229737977252369,1,1
3006145009452024,1,1
2499050966897831,1,1
1756250474502087,1,1
1522299031410690,1,1
968881697262338,1,1
674524763153998,1,1
663755967910775,1,1
646916856262027,1,1
613083953209991,1,1
534600967282835,1,1
499733097749708,1,1
300590728052752,1,1
276514166943376,1,1
275540167006662,1,1
270407204782099,1,1
179412691025283,1,1
1122548805138382,0,0
5134687073230077,1,1
316043779688278,1,1
539141200077013,1,1
322235199530785,1,1
317428029260389,1,1
3322973634465615,1,1
880337175358827,1,1
100067115046728,0,0
1532151216955458,1,1
457049227765947,0,0
354630221564445,1,1
482884609607150,1,1
330456794937607,1,1
2738003876445968,1,1
1990677601214580,0,0
223776209610345,1,1
964100127004889,1,1
396636621239871,1,1
537774534021304,1,1
1129431260774570,1,1
232404214093591,1,1
1517340655135846,1,1
372964593543128,1,1
372774699861705,1,1
334354088383456,1,1
1159297857556990,1,1
485546948295801,1,1
1545710018990468,1,1
287107259661452,1,1
135750415436254,1,1
4057132227673789,0,0
1084895772020655,1,1
933244714106591,1,1
436778373156278,1,1
168623300737244,1,1
350762702916272,1,1
1522935378006561,1,1
344331615768505,1,1
768371647405865,0,0
894577273918230,1,1
420553789140081,1,1
291657402798324,0,0
2608026986191848,1,1
397433774531599,1,1
1857496927742379,1,1
3602018609909475,1,1
493044525080293,1,1
643454699722799,1,1
131744595476399,1,1
899819893852455,1,1
409737263608492,1,1
452651186032232,1,1
779124779189517,1,1
122659916437325,1,1
2651638468446832,1,1
741974733223445,1,1
3234435983271019,1,1
1431193470332870,1,1
673550040226442,1,1
3013093478918425,1,1
992119214947178,1,1
149534929698402,1,1
1138622400003895,0,0
625249048191488,1,1
200648111639227,1,1
198514995411228,1,1
1552234631753276,1,1
266880663781381,0,0
184980796712005,1,1
2975403936122386,1,1
100075835872224,0,0
1304802589912916,1,1
3336240586437734,1,1
3741394742588973,1,1
1552434498305157,1,1
782761515683669,0,0
2719554678369542,1,1
3131509500272568,1,1
1454022124786971,1,1
267123347942608,1,1
3146587735468604,1,1
601424967186338,1,1
462411981738131,1,1
1669994213060765,1,1
615914369114156,1,1
2705721713088224,1,1
322265795753605,1,1
1914849551977047,0,0
254630412625250,1,1
920913925310013,1,1
777771242401984,1,1
531662327586313,1,1
196783340920609,0,0
1562230643954639,1,1
984301352035248,1,1
654477974563629,1,1
1499303193576195,1,1
713683359485521,1,1
692159704533281,1,0.9811321
963129240438196,0,0
877129719367033,1,1
327761834874450,1,1
315349656534052,1,1
424206488680430,0,0
275871807153988,1,1
2866583023389998,1,1
219868475962702,1,1
1977405902570012,1,1
100063998409716,0,0
1692741894324675,0,0
706724480108499,1,1
2574954629499415,1,1
291232121914091,1,1
2208596559354472,1,1
2024055834391618,1,1
232722214725713,1,1
351606492476721,1,1
555934618113010,1,1
1900057140031032,1,1
2867083923302022,1,1
1845236342459454,1,1
1730408500319522,1,1
1394858544154673,1,1
1363387874050447,1,1
982652058519549,1,1
975535442904670,1,1
716510422469817,1,1
704041546298637,1,1
558804665028640,1,1
546139462749036,1,1
100066831065668,0,0
100064707875365,1,1
373606349846005,1,1
278785076726077,1,1
258117081265815,1,1
250432151779344,1,1
247217243364155,1,1
246463412059338,1,1
217115059613933,1,1
215930026288006,1,1
164393120351348,1,1
132446820852265,1,1
130158060936040,1,1
2313350418767215,1,1
100063644691746,1,1
100064013971237,1,1
100063697155499,0,0
100059397920082,-1,0.96428573
4499513003456784,1,1
2656273711266943,0,0
371699073697737,0,0
265676190251832,1,1
678445838858600,0,0
932106040497311,0,0
598152813685968,0,0
100050630193175,-1,0.9583333
1975207969210979,1,1
237155976475640,1,1
566514060386996,1,1
1646764145545366,1,1
781197125421325,1,1
1924910464398260,1,1
277924585624493,1,1
1822826777973107,1,1
243055199798938,1,1
172851516728833,1,1
144716426185881,0,0
1855549681335063,0,0
1583732351883547,0,0
1509563032704254,1,1
1015414821803940,1,1
852086985149534,1,1
693468737408171,1,1
571417346385262,1,1
461515774015085,1,1
337780540507203,1,1
260790557384441,1,1
258862857964659,1,1
203949656325844,1,1
196828990419641,1,1
117298062276607,1,1
2124628450893103,1,1
289013048363794,1,1
559267270854442,0,0
147853095546857,0,0
328333985781,1,1
19688989629,0,0
2140038349342909,1,1
1754234658123864,1,1
582328218936696,1,1
378745475992624,1,1
1839870569670812,1,1
563191217373094,1,1
330554317367649,1,1
271566820004056,0,0
1482058292050056,0,0
1099055046894484,0,0
1795976574018597,0,0
1174794862697735,1,1
933445283356075,0,0
734517669952568,1,1
287746774712622,1,1
100050162333610,-1,1
304551082919919,0,0
100064916401248,1,1
100064605167238,1,1
2022743914669958,1,1
1813073462274935,0,0
803488406391007,0,0
100044428779690,-1,0.9583333
270408333053608,1,1
1678497922413363,0,0
100031551892601,1,1
100047089358407,-1,1
100064477970655,1,1
100064428263166,0,0
100068813306425,1,1
100069118819454,0,0
100028971776991,1,1
308912339123261,0,0
100053224463546,0,0
100066965169529,-1,0.9583333
896160770444444,0,0
100064256846868,0,0
100064455889311,0,0
100064423040916,0,0
100044139414360,0,0
100044249103024,1,1
100064582638283,1,1
100082537484638,0,0
100064704638095,0,0
100064542350311,1,1
100050218071382,1,1
100067077091577,0,0
100064470738941,0,0
100044376821464,0,0
100069775002841,-1,1
100044406880356,0,0
100064919047772,0,0
100064878334770,0,0
100076942046497,0,0
100064574624094,0,0
100044165239871,0,0
100064487628230,0,0
100088200905281,0,0
100044323994927,0,0
100064880160350,0,0
100064672542929,0,0
100092669683762,0,0
100064377651764,0,0
100044235918780,0,0
100044175171971,0,0
100064360947018,0,0
100063619575083,0,0
100064371026622,0,0
100075918608328,0,0
100080873670622,0,0
100044171722408,0,0
100064335023734,1,1
100064530166827,0,0
100077274866742,0,0
100064957951102,1,1
